"","Rede.Rodoviária","Rede.Rodoviária.Clandestina","Área.Devastada","População","Renda.domiciliar.per.capita","Taxa.de.desemprego","Homicídios","PIB","Exportação","Analfabetos"
"349",35136.405946987,51781.1936200133,7335.63781021452,6925036.28782495,448.258525285717,9.22014601539856,1745.04945517564,63560413.7379825,4093990136.00712,14.1764391229769
"350",35138.7445263658,52011.5127587172,7154.05489296072,6929355.64403073,447.626496348722,9.28730003978919,1766.81193905769,63670009.0853744,4134299778.13558,14.0756072727238
"351",35141.3874930929,52241.7918715588,6973.37655025696,6933700.23177801,447.013923165752,9.35336886158435,1788.40269576416,63784516.9727287,4177215954.28609,13.972018091848
"352",35144.2537625738,52472.042090237,6795.56758878499,6938138.70786238,446.442702498739,9.41733504100455,1809.69399158322,63905072.2178648,4223141438.42345,13.8674610021556
"353",35147.2622502141,52702.2745464505,6622.5928152266,6942739.72907941,445.934731109616,9.4781811382703,1830.55809280307,64032809.6386025,4272479004.51246,13.7637254254529
"354",35150.3318714194,52932.5003718978,6456.41703626354,6947571.95222469,445.511905760316,9.5348897136021,1850.86726571185,64168864.0527613,4325631426.5179,13.6626007835461
"355",35153.3815415951,53162.7306982778,6299.00505857759,6952704.03409381,445.196123212772,9.58644332722046,1870.49377659777,64314370.2781608,4383001478.40458,13.5658764982412
"356",35156.3301761467,53392.976657289,6152.3216888505,6958204.63148234,445.009280228916,9.6318245393459,1889.30989174898,64470463.1326207,4444991934.13729,13.4753419913444
"357",35159.0966904798,53623.2493806302,6018.33173376405,6964142.40118588,444.973273570681,9.67001591019891,1907.18787745366,64638277.4339606,4512005567.68084,13.392786684662
"358",35161.6,53853.56,5899,6970586,445.11,9.7,1924,64818948,4584445153,13.32
"359",35163.7754148464,54083.9173135233,5795.79461403821,6977578.83104524,445.436263765727,9.72104315062249,1939.64577718461,65013158.5783296,4662546706.18954,13.2583397537951
"360",35165.623824093,54314.3207850292,5708.19698155093,6985063.28274195,445.948499064401,9.73354683055093,1954.13373283792,65219788.6356239,4745879211.86399,13.2074373410057
"361",35167.1625115474,54544.7675447733,5635.1918280085,6992956.48983541,446.63804757948,9.73819628992266,1967.49964229879,65437266.5683283,4833844896.76787,13.1664925512204
"362",35168.4087610174,54775.2547230108,5575.76387888125,7001175.58707093,447.496250994424,9.73567677887504,1979.7792809061,65664020.7728883,4925845987.64567,13.1347051740281
"363",35169.3798563105,55005.7794499971,5528.89785963953,7009637.7091938,448.514450992693,9.72667354754543,1991.00842399871,65898479.6457495,5021284711.24189,13.1112749990175
"364",35170.0930812345,55236.3388559876,5493.57849575367,7018259.99094932,449.683989257746,9.71187184607117,2001.2228469155,66139071.5833574,5119563294.30104,13.0954018157774
"365",35170.5657195969,55466.9300712376,5468.79051269402,7026959.56708277,450.996207473042,9.69195692458962,2010.45832499534,66384224.9821573,5220083963.56762,13.0862854138966
"366",35170.8150552055,55697.5502260026,5453.5186359309,7035653.57233946,452.44244732204,9.66761403323813,2018.75063357709,66632368.2385948,5322248945.78612,13.0831255829639
"367",35170.8583718679,55928.1964505379,5446.74759093467,7044259.14146468,454.014050488201,9.63952842215406,2026.13554799962,66881929.7491154,5425460467.70105,13.0851221125679
"368",35170.7129533917,56158.8658750988,5447.46210317565,7052693.40920372,455.702358654984,9.60838534147475,2032.64884360182,67131337.9101646,5529120756.05691,13.0914747922975
"369",35170.3960835847,56389.5556299408,5454.6468981242,7060873.51030188,457.498713505847,9.57487004133757,2038.32629572253,67379021.1181878,5632632037.5982,13.1013834117415
"370",35169.9250462544,56620.2628453192,5467.28670125064,7068716.57950446,459.394456724251,9.53966777187986,2043.20367970065,67623407.7696305,5735396539.06942,13.1140477604886
"371",35169.3171252086,56850.9846514894,5484.36623802532,7076139.75155674,461.380929993654,9.50346378323897,2047.31677087502,67862926.2609383,5836816487.21507,13.1286676281276
"372",35168.5896042548,57081.7181787068,5504.87023391858,7083060.16120403,463.449474997517,9.46694332555227,2050.70134458454,68096004.9885566,5936294108.77966,13.1444428042472
"373",35167.7597672008,57312.4605572267,5527.78341440075,7089394.94319163,465.591433419298,9.43079164895709,2053.39317616806,68321072.3489309,6033231630.50768,13.1605730784363
"374",35166.8448978542,57543.2089173045,5552.09050494218,7095061.23226481,467.798146942457,9.39569400359081,2055.42804096445,68536556.7385067,6127031279.14364,13.1762582402836
"375",35165.8622800226,57773.9603891956,5576.7762310132,7099976.16316889,470.060957250453,9.36233563959076,2056.84171431259,68740886.5537295,6217095281.43204,13.1906980793779
"376",35164.8291975137,58004.7121031553,5600.82531808415,7104056.87064915,472.371206026746,9.3314018070943,2057.66997155135,68932490.1910447,6302825864.11737,13.2030923853079
"377",35163.7629341352,58235.461189439,5623.22249162538,7107220.48945089,474.720234954795,9.30357775623878,2057.94858801958,69109796.0468979,6383625253.94414,13.2126409476624
"378",35162.6807736948,58466.2047783021,5642.95247710721,7109384.15431941,477.09938571806,9.27954873716157,2057.71333905618,69271232.5177345,6458895677.65685,13.2185435560302
"379",35161.6,58696.94,5659,7110465,479.5,9.26,2057,69415228,6528039362,13.22
"380",35160.5361871389,58927.6645187992,5670.58504136951,7110415.71850382,481.914146501228,9.24536001920464,2055.86400506115,69540787.8645625,6590709399.12471,13.2164026672916
"381",35159.4980703206,59158.3781350107,5677.86860466328,7109331.23090551,484.33680199097,9.2350301664789,2054.43942393465,69649225.3799803,6647562342.80854,13.2079143381486
"382",35158.4926750348,59389.0811829569,5681.24694892428,7107342.01554557,486.763670255608,9.22815503783936,2052.87998518675,69742430.7892343,6699505612.23568,13.1948903909455
"383",35157.5270267709,59619.7739969601,5681.11633319546,7104578.5507645,489.190455081522,9.22387922930265,2051.33941738373,69822294.3353053,6747446626.59032,13.1776862040569
"384",35156.6081510184,59850.4569113425,5677.8730165198,7101171.3149028,491.612860255092,9.22134733688535,2049.97144909183,69890706.2611743,6792292805.05664,13.1566571558573
"385",35155.743073267,60081.1302604263,5671.91325794027,7097250.78630098,494.0265895627,9.21970395660409,2048.9298088773,69949556.8098221,6834951566.81881,13.1321586247213
"386",35154.9388190061,60311.7943785338,5663.63331649983,7092947.44329954,496.427346790725,9.21809368447546,2048.36822530642,70000736.2242296,6876330331.06104,13.1045459890233
"387",35154.2024137253,60542.4495999873,5653.42945124145,7088391.76423897,498.810835725547,9.21566111651607,2048.44042694543,70046134.7473778,6917336516.96749,13.074174627138
"388",35153.5408829141,60773.0962591091,5641.69792120809,7083714.22745979,501.172760153549,9.21155084874252,2049.30014236059,70087642.6222474,6958877543.72236,13.04139991744
"389",35152.9612520621,61003.7346902215,5628.83498544273,7079045.31130248,503.508823861109,9.20490747717142,2051.10110011817,70127150.0918193,7001860830.50982,13.0065772383036
"390",35152.4705466587,61234.3652276466,5615.23690298833,7074515.49410757,505.814730634609,9.19487559781938,2053.99702878441,70166547.3990746,7047193796.51407,12.9700619681036
"391",35152.0757921936,61464.9882057068,5601.29993288786,7070255.25421554,508.086184260429,9.18059980670299,2058.14165692557,70207724.7869939,7095783860.91928,12.9322094852144
"392",35151.7840141562,61695.6039587243,5587.42033418429,7066395.0699669,510.31888852495,9.16122469983887,2063.68871310791,70252572.4985583,7148538442.90964,12.8933751680106
"393",35151.6022380361,61926.2128210214,5573.99436592058,7063065.41970215,512.508547214552,9.13589487324361,2070.79192589769,70302980.7767486,7206364961.66934,12.8539143948667
"394",35151.5374893228,62156.8151269203,5561.4182871397,7060396.78176179,514.650864115615,9.10375492293383,2079.60502386117,70360839.8645456,7270170836.38255,12.8141825441574
"395",35151.5967935058,62387.4112107434,5550.08835688461,7058519.63448633,516.741543014521,9.06394944492613,2090.28173556459,70428040.0049303,7340863486.23346,12.774534994257
"396",35151.7871760748,62618.0014068129,5540.40083419829,7057564.45621626,518.776287697649,9.01562303523712,2102.97578957423,70506471.4408836,7419350330.40626,12.7353271235403
"397",35152.1156625191,62848.586049451,5532.7519781237,7057661.72529209,520.750801951381,8.95792028988339,2117.84091445633,70598024.4153864,7506538788.08513,12.6969143103816
"398",35152.5892783284,63079.1654729801,5527.53804770381,7058941.92005433,522.660789562096,8.88998580488156,2135.03083877715,70704589.1714194,7603336278.45426,12.6596519331557
"399",35153.2150489922,63309.7400117223,5525.15530198159,7061535.51884346,524.501954316176,8.81096417624823,2154.69929110296,70828055.9519637,7710650220.69782,12.623895370237
"400",35154,63540.31,5526,7065573,526.27,8.72,2177,70970315,7829388034,12.59
"401",35154.9430155205,63770.8759739839,5530.31895118236,7071142.35389639,527.961050456119,8.61669612684032,2202.01244509321,71132482.4274092,7959998661.71127,12.5582642406816
"402",35156.0104144388,64001.4392772386,5537.7611664734,7078161.61903283,529.572909751764,8.50248842622002,2229.5191102422,71312577.8216712,8101097143.84721,12.5287586699675
"403",35157.1603743193,64232.0014551774,5547.82620719818,7086506.34594149,531.103802010332,8.37927102227674,2259.22823036528,71507846.6391661,8250840044.58969,12.5014969054056
"404",35158.3510727263,64462.5640532132,5560.01363468179,7096052.08515452,532.551951355224,8.24893803914814,2290.84804038072,71715534.3362737,8407383928.12057,12.4764925645439
"405",35159.540687224,64693.1286167592,5573.8230102493,7106674.38720406,533.91558190984,8.11338360097189,2324.08677520682,71932886.369374,8568885358.62172,12.4537592649304
"406",35160.6873953768,64923.6966912287,5588.75389522578,7118248.80262227,535.192917797578,7.97450183188564,2358.65266976187,72157148.1948469,8733500900.27501,12.433310624113
"407",35161.7493747489,65154.2698220346,5604.3058509363,7130650.88194131,536.382183141838,7.83418685602705,2394.25395896417,72385565.2690723,8899387117.26231,12.4151602596397
"408",35162.6848029047,65384.8495545901,5619.97843870595,7143756.17569332,537.481602066019,7.69433279753378,2430.598877732,72615383.0484302,9064700573.76547,12.3993217890584
"409",35163.4518574085,65615.4374343084,5635.27121985978,7157440.23441046,538.489398693522,7.55683378054349,2467.39566098365,72843846.9893004,9227597833.96638,12.3858088299172
"410",35164.0087158245,65846.0350066025,5649.68375572289,7171578.60862489,539.403797147745,7.42358392919384,2504.35254363742,73068202.5480629,9386235462.04688,12.3746349997639
"411",35164.3135557171,66076.6438168856,5662.71560762034,7186046.84886875,540.223021552088,7.29647736762248,2541.17776061161,73285695.1810976,9538770022.18885,12.3658139161465
"412",35164.3245546505,66307.2654105709,5673.8663368772,7200720.5056742,540.945296029951,7.17740821996707,2577.57954682449,73493570.3447845,9683358078.57416,12.359359196613
"413",35163.9998901891,66537.9013330714,5682.63550481856,7215475.1295734,541.568844704732,7.06827061036528,2613.26613719436,73689073.4955034,9818156195.38467,12.3552844587113
"414",35163.2977398972,66768.5531298003,5688.52267276948,7230186.27109849,542.091891699832,6.97095866295476,2647.94576663952,73869450.0896343,9941320936.80225,12.3536033199895
"415",35162.176281339,66999.2223461707,5691.02740205505,7244729.48078162,542.51266113865,6.88736650187317,2681.32667007824,74031945.5835571,10051008867.0088,12.3543293979954
"416",35160.5936920789,67229.9105275958,5689.64925400032,7258980.30915496,542.829377144585,6.81938825125816,2713.11708242884,74173805.4336518,10145376550.1861,12.3574763102771
"417",35158.5081496812,67460.6192194886,5683.88778993038,7272814.30675065,543.040263841036,6.7689180352474,2743.02523860959,74292275.0962982,10222580550.5161,12.3630576743825
"418",35155.8778317101,67691.3499672623,5673.24257117031,7286107.02410084,543.143545351404,6.73784997797855,2770.75937353879,74384600.0278763,10280777432.1806,12.3710871078595
"419",35152.6609157301,67922.10431633,5657.21315904517,7298734.0117377,543.137445799088,6.72807820358926,2796.02772213473,74448025.6847661,10318123759.3615,12.3815782282561
"420",35148.8155793053,68152.8838121049,5635.29911488004,7310570.82019337,543.020189307487,6.74149683621719,2818.53851931571,74479797.5233473,10332776096.2407,12.3945446531203
"421",35144.3,68383.69,5607,7321493,542.79,6.78,2838,74477161,10322891007,12.41
"422",35139.1073106539,68614.5230797043,5571.99132969199,7331409.77412788,542.447754686928,6.84478021158329,2854.22270090659,74438493.1254013,10287395050.2797,12.4278927077425
"423",35133.3704652077,68845.3778680097,5530.65243509046,7340365.05529984,542.004940926173,6.93422355764438,2867.42636595714,74366697.1274176,10228294762.5532,12.447910500392
"424",35127.2573728774,69076.2478359838,5483.53860129173,7348436.4286768,541.475698962538,7.04601451736856,2877.93304087401,74265807.7882122,10148366674.7525,12.4696759232921
"425",35120.935942879,69307.1264546942,5431.20511339213,7355701.47941973,540.874169040826,7.17783756994109,2886.06477137955,74139859.8899486,10050387317.8095,12.4928115217864
"426",35114.5740844285,69538.0071952087,5374.20725648797,7362237.79268956,540.21449140584,7.32737719454725,2892.14360319612,73992888.2147904,9937133222.65602,12.5169398412184
"427",35108.3397067419,69768.8835285949,5313.10031567557,7368122.95364725,539.510806302383,7.4923178703723,2896.49158204606,73828927.5449011,9811380920.22398,12.5416834269317
"428",35102.4007190352,69999.7489259205,5248.43957605126,7373434.54745375,538.777253975258,7.67034407660152,2899.43075365173,73652012.6624441,9675906941.44528,12.5666648242698
"429",35096.9250305245,70230.5968582531,5180.78032271136,7378250.15927,538.027974669268,7.85914029242018,2901.28316373548,73466178.3495829,9533487817.25179,12.5915065785763
"430",35092.0805504258,70461.4207966604,5110.67784075219,7382647.37425695,537.277108629215,8.05639099701354,2902.37085801967,73275459.3884811,9386900078.5754,12.6158312351946
"431",35088.035187955,70692.2142122099,5038.68741527007,7386703.77757555,536.538796099903,8.25978066956689,2903.01588222664,73083890.5613022,9238920256.34801,12.6392613394685
"432",35084.9568523281,70922.9705759695,4965.36433136132,7390496.95438675,535.827177326134,8.46699378926548,2903.54028207875,72895506.6502095,9092324881.50149,12.6614194367415
"433",35083.0134527613,71153.6833590068,4891.26387412227,7394104.48985149,535.156392552712,8.67571483529461,2904.26610329835,72714342.4373667,8949890484.96774,12.681928072357
"434",35082.3728984704,71384.3460323893,4816.94132864923,7397603.96913072,534.54058202444,8.88362828683952,2905.51539160779,72544432.7049372,8814393597.67864,12.7004097916586
"435",35083.2030986715,71614.9520671848,4742.95198003853,7401072.97738539,533.99388598612,9.0884186230855,2907.61019272943,72389812.2350845,8688610750.56609,12.71648713999
"436",35085.6719625806,71845.494934461,4669.85111338648,7404589.09977645,533.530444682556,9.28777032321782,2910.87255238562,72254515.8099721,8575318474.56197,12.7297826626947
"437",35089.9473994138,72075.9681052854,4598.19401378941,7408229.92146484,533.16439835855,9.47936786642175,2915.62451629871,72142578.2117635,8477293300.59816,12.7399189051161
"438",35096.1973183869,72306.3650507258,4528.53596634364,7412073.02761152,532.909887258905,9.66089573188255,2922.18813019105,72058034.2226223,8397311759.60657,12.7465184125979
"439",35104.5896287161,72536.6792418498,4461.4322561455,7416196.00337742,532.781051628425,9.83003839878551,2930.885439785,72004918.6247118,8338150382.51906,12.7492037304837
"440",35115.2922396174,72766.904149725,4397.43816829129,7420676.43392351,532.792031711912,9.98448034631589,2942.03849080291,71987266.2001956,8302585700.26754,12.7475974041169
"441",35128.4730603066,72997.0332454192,4337.10898787735,7425591.90441072,532.95696775417,10.121906053659,2955.96932896712,72009111.7312371,8293394243.78389,12.7413219788412
"442",35144.3,73227.06,4281,7431020,533.29,10.24,2973,72074490,8313352544,12.73
"443",35162.8658802938,73456.9830688229,4229.5270895141,7437016.97006503,533.801188543712,10.3370704039996,2993.33160712755,72186053.4867073,8364506660.73863,12.713363287057
"444",35183.9631723062,73686.8218443951,4182.5485403087,7443553.72083035,534.484272877633,10.4139204422198,3016.68148359041,72340925.4638211,8445980769.38609,12.6915807559561
"445",35207.3092595355,73916.6009035115,4139.78323603139,7450579.82273323,535.328912343596,10.471977030698,3042.64602013286,72534846.9018629,8556168574.21952,12.6649305967611
"446",35232.6215254803,74146.3448229672,4100.95006032976,7458044.84621096,536.324766283435,10.5126670854715,3070.8216074992,72763558.7713544,8693463779.51612,12.633690999536
"447",35259.6173536389,74376.0781795573,4065.76789685142,7465898.3617008,537.461494038983,10.5374175225776,3100.80463643372,73022802.0428173,8856260089.55305,12.5981401543445
"448",35288.0141275099,74605.8255500767,4033.95562924395,7474089.93964002,538.728754952072,10.5476552580537,3132.19149768072,73308317.6867733,9042951208.60748,12.5585562512506
"449",35317.5292305916,74835.6115113204,4005.23214115494,7482569.15046591,540.116208364537,10.5448072079372,3164.57858198447,73615846.6737439,9251930840.95657,12.5152174803182
"450",35347.8800463825,75065.4606400835,3979.316316232,7491285.56461572,541.61351361821,10.5303002882655,3197.56228008928,73941129.9742509,9481592690.87751,12.4684020316112
"451",35378.7839583812,75295.397513161,3955.92703812271,7500188.75252673,543.210330054925,10.5055614150758,3230.73898273943,74279908.5588159,9730330462.64746,12.4183880951935
"452",35409.9583500859,75525.4467073479,3934.78319047466,7509228.28463622,544.896317016514,10.4720175044056,3263.70508067921,74627923.3979605,9996537860.5436,12.3654538611289
"453",35441.1206049953,75755.6327994393,3915.60365693545,7518353.73138146,546.661133844811,10.4310954722922,3296.05696465292,74980915.4622064,10278608588.8431,12.3098775194814
"454",35471.9881066077,75985.98036623,3898.10732115267,7527514.66319972,548.494439881648,10.3842222347729,3327.39102540485,75334625.7220752,10574936351.8231,12.2519372603148
"455",35502.2782384215,76216.5139845153,3882.01306677392,7536660.65052828,550.38589446886,10.3328247078851,3357.30365367929,75684795.1480887,10883914853.7608,12.191911273693
"456",35531.7083839354,76447.25823109,3867.03977744679,7545741.2638044,552.325156948279,10.2783298076662,3385.39124022052,76027164.7107684,11203937798.9334,12.13007774968
"457",35559.9959266475,76678.2376827492,3852.90633681886,7554706.07346536,554.301886661739,10.2221644501535,3411.25017577285,76357475.3806359,11533398891.618,12.0667148783396
"458",35586.8582500566,76909.4769162879,3839.33162853775,7563504.64994843,556.305742951072,10.1657555513844,3434.47685108056,76671468.1282131,11870691836.0918,12.0021008497357
"459",35612.0127376609,77141.0005085012,3826.03453625103,7572086.56369088,558.326385158111,10.1105300273962,3454.66765688794,76964883.9240215,12214210336.632,11.9365138539322
"460",35635.1767729589,77372.833036184,3812.7339436063,7580401.38512999,560.353472624691,10.0579147942263,3471.41898393928,77233463.7385827,12562348097.5158,11.870232080993
"461",35656.0677394492,77604.9990761314,3799.14873425116,7588398.68470304,562.376664692643,10.0093367679121,3484.32722297888,77472948.5424184,12913498823.0202,11.803533720982
"462",35674.40302063,77837.5232051384,3784.99779183319,7596028.03284728,564.385620703802,9.96622286449088,3492.98876475102,77679079.3060503,13266056217.4226,11.736696963963
"463",35689.9,78070.43,3770,7603239,566.37,9.93,3497,77847597,13618413985,11.67
"464",35702.3658596728,78303.7246460839,3753.90085215012,7609994.10125395,568.321123575327,9.90169899738314,3496.09313383772,77975479.7287628,13968977797.8294,11.6037011151988
"465",35711.966976223,78537.3347630484,3736.55228068588,7616307.63032382,570.2369590329,9.88076630720914,3490.54362884655,78064654.1327285,14316201199.1868,11.5379789798327
"466",35718.9595248406,78771.1685791247,3717.83282776057,7622206.82557977,572.117135628092,9.86625228695316,3480.76276197648,78118283.9862606,14658549700.1478,11.4729923602173
"467",35723.5996807156,79005.1343225438,3697.62103552746,7627718.92539197,573.961282616277,9.85720729409035,3467.16181017747,78139533.0637224,14994488811.7883,11.4089000226678
"468",35726.1436190378,79239.1402215367,3675.79544613983,7632871.1681306,575.769029252828,9.85268168609587,3450.15205039951,78131565.1394774,15322484045.1838,11.3458607334995
"469",35726.8475149971,79473.0945043345,3652.23460175097,7637690.79216583,577.540004793117,9.85172582044486,3430.14475959259,78097543.9878891,15641000911.4103,11.284033259028
"470",35725.9675437836,79706.9053991682,3626.81704451415,7642205.03586781,579.273838492519,9.85339005461247,3407.55121470669,78040633.3833209,15948504921.5432,11.2235763655685
"471",35723.7598805872,79940.4811342688,3599.42131658265,7646441.13760672,580.970159606406,9.85672474607386,3382.78269269178,77963997.1001363,16243461586.6585,11.1646488194363
"472",35720.4807005976,80173.7299378675,3569.92596010976,7650426.33575273,582.628597390153,9.86078025230419,3356.25047049784,77870798.9126985,16524336417.8318,11.1074093869469
"473",35716.386179005,80406.5600381953,3538.20951724875,7654187.86867601,584.248781099132,9.86460693077859,3328.36582507487,77764202.5953712,16789594926.1389,11.0520168344156
"474",35711.7324909992,80638.8796634832,3504.1505301529,7657752.97474672,585.830339988716,9.86725513897223,3299.54003337283,77647371.9225177,17037702622.6554,10.9986299281578
"475",35706.7758117701,80870.5970419623,3467.6275409755,7661148.89233504,587.37290331428,9.86777523436026,3270.18437234172,77523470.6685015,17267125018.4571,10.9474074344888
"476",35701.7723165077,81101.6204018635,3428.51909186982,7664402.85981113,588.876100331195,9.86521757441783,3240.71011893151,77395662.607686,17476327624.6197,10.898508119724
"477",35696.9781804019,81331.8579714181,3386.70372498914,7667542.11554517,590.339560294837,9.85863251662009,3211.52855009218,77267111.5144347,17663775952.2189,10.8520907501788
"478",35692.6495786427,81561.217978857,3342.05998248675,7670593.89790732,591.762912460577,9.84707041844219,3183.05094277371,77140981.1631109,17827935512.3305,10.8083140921684
"479",35689.0426864198,81789.6086524113,3294.46640651592,7673585.44526775,593.145786083789,9.82958163735928,3155.68857392609,77020435.3280781,17967271816.0302,10.7673369120084
"480",35686.4136789234,82016.938220312,3243.80153922993,7676543.99599662,594.487810419847,9.80521653084652,3129.85272049929,76908637.7836998,18080250374.3936,10.729317976014
"481",35685.0187313433,82243.1149107901,3189.94392278206,7679496.78846412,595.788614724124,9.77302545637906,3105.95465944331,76808752.3043395,18165336698.4966,10.6944160505006
"482",35685.1140188694,82468.0469520768,3132.7720993256,7682471.0610404,597.047828251993,9.73205877143205,3084.40566770811,76723942.6643604,18220996299.4149,10.6627899017835
"483",35686.9557166916,82691.6425724031,3072.16461101382,7685494.05209564,598.265080258827,9.68136683348065,3065.61702224368,76657372.6381261,18245694688.2241,10.6345982961782
"484",35690.8,82913.81,3008,7688593,599.44,9.62,3050,76612206,18237897376,10.61
"485",35696.8299942642,83134.5298412806,2940.27744919134,7691792.23899973,600.572103571133,9.54739912854968,3037.861887108,76590833.7717648,18196816458.2994,10.5890787698026
"486",35704.9366260737,83354.0722153861,2869.47870451068,7695104.48684534,601.66045442884,9.46456707702697,3029.09400642236,76592555.9648805,18124650368.6034,10.5716183230933
"487",35714.9377722974,83572.7796196397,2796.20615263481,7698539.55716344,602.704002869982,9.37289720341356,3023.48368997873,76615899.8382261,18024344124.8743,10.5573273676176
"488",35726.6513098046,83790.9945513646,2721.06218024047,7702107.2635806,603.70169919142,9.27378286569115,3020.81826981273,76659392.6506807,17898842745.0743,10.5459146111211
"489",35739.8951154644,84009.0595078841,2644.64917400445,7705817.41972344,604.652493690016,9.16861742184145,3020.88507796001,76721561.6611236,17751091247.1654,10.5370887613496
"490",35754.4870661459,84227.3169865213,2567.5695206035,7709679.83921854,605.555336662632,9.05879422984615,3023.4714464562,76800934.128434,17584034649.1101,10.5305585260485
"491",35770.2450387183,84446.1094845995,2490.4256067144,7713704.33569249,606.409178406128,8.94570664768695,3028.36470733693,76896037.3114908,17400617968.8704,10.5260326129635
"492",35786.9869100509,84665.7794994419,2413.8198190139,7717900.72277189,607.212969217367,8.83074803334555,3035.35219263784,77005398.4691734,17203786224.4087,10.5232197298402
"493",35804.5305570125,84886.6695283718,2338.35454417879,7722278.81408333,607.96565939321,8.71531174480364,3044.22123439456,77127544.8603609,16996484433.687,10.5218285844241
"494",35822.6938564726,85109.1220687123,2264.63216888582,7726848.42325341,608.666199230518,8.60079114004294,3054.75916464273,77261003.7439323,16781657614.6677,10.521567884461
"495",35841.2946853001,85333.4796177866,2193.25507981176,7731619.36390872,609.313539026153,8.48857957704513,3066.75331541799,77404302.3787669,16562250785.3129,10.5221463376963
"496",35860.1509203643,85560.084672918,2124.82566363337,7736601.44967585,609.906629076976,8.38007041379191,3079.99101875597,77555968.0237438,16341208963.5848,10.5232726518758
"497",35879.0804385343,85789.2797314297,2059.94630702744,7741804.4941814,610.444419679849,8.27665700826498,3094.2596066923,77714527.9377422,16121477167.4457,10.5246555347449
"498",35897.9011166792,86021.4072906449,1999.21939667071,7747238.31105196,610.925861131633,8.17973271844605,3109.34641126263,77878509.3796412,15906000414.8577,10.5260036940494
"499",35916.4308316681,86256.8098478868,1943.24731923997,7752912.71391412,611.34990372919,8.09069090231681,3125.03876450258,78046439.6083199,15697723723.7831,10.5270258375347
"500",35934.4874603703,86495.8299004787,1892.63246141197,7758837.51639448,611.715497769381,8.01092491785896,3141.12399844779,78216845.8826576,15499592112.184,10.5274306729466
"501",35951.8888796549,86738.8099457438,1847.97720986348,7765022.53211963,612.021593549068,7.94182812305419,3157.3894451339,78388255.4615333,15314550598.0228,10.5269269080306
"502",35968.452966391,86986.0924810052,1809.88395127127,7771477.57471616,612.267141365111,7.88479387588422,3173.62243659654,78559195.6038263,15145544199.2616,10.5252232505324
"503",35983.9975974478,87238.0200035862,1778.95507231211,7778212.45781067,612.451091514374,7.84121553433073,3189.61030487134,78728193.5684156,14995517933.8626,10.5220284081974
"504",35998.3406496944,87494.9350108101,1755.79295966277,7785236.99502975,612.572394293716,7.81248645637542,3205.14038199395,78893776.6141805,14867416819.788,10.5170510887715
"505",36011.3,87757.18,1741,7792561,612.63,7.8,3220,79054472,14764185875,10.51
"506",36022.7334808386,88024.827343939,1734.95350182419,7800187.4546789,612.626107318846,7.80469952135195,3234.01714085954,79209118.2677541,14687943206.4012,10.5006575989177
"507",36032.6587471036,88296.8689172494,1737.13046093017,7808092.01434752,612.575908490915,7.82572836924189,3247.18238628033,79357799.0913259,14637499276.6553,10.4891013397152
"508",36041.1334092935,88572.0264700134,1746.78279493636,7816243.5026178,612.497844145625,7.86177989064624,3259.52696790453,79500909.4275991,14610837637.3665,10.4754824258722
"509",36048.2150779066,88849.0217523131,1763.1624214612,7824610.74310172,612.410354912396,7.91154743254142,3271.08211737432,79638844.2334575,14605941840.1389,10.4599520608684
"510",36053.9613634413,89126.5765142308,1785.52125812312,7833162.55941123,612.331881420647,7.97372434190383,3281.87906633187,79771998.465785,14620795436.5765,10.4426614481834
"511",36058.4298763959,89403.4125058486,1813.11122254057,7841867.77515827,612.280864299796,8.04700396570989,3291.94904641935,79900767.0814653,14653381978.2834,10.423761791297
"512",36061.6782272689,89678.2514772486,1845.18423233197,7850695.21395482,612.275744179264,8.13007965093602,3301.32328927894,80025545.0373823,14701685016.8638,10.4034042936887
"513",36063.7640265586,89949.815178513,1880.99220511576,7859613.69941283,612.33496168847,8.22164474455862,3310.03302655279,80146727.2904198,14763688103.9218,10.3817401588383
"514",36064.7448847633,90216.8253597241,1919.78705851037,7868592.05514425,612.476957456832,8.32039259355412,3318.1094898831,80264708.7974615,14837374791.0615,10.3589205902254
"515",36064.6784123814,90478.0037709639,1960.82071013424,7877599.10476104,612.72017211377,8.42501654489892,3325.58391091202,80379884.5153913,14920728629.8869,10.3350967913297
"516",36063.6222199113,90732.0721623146,2003.3450776058,7886603.67187516,613.083046288704,8.53420994556943,3332.48752128173,80492649.4010929,15011733172.0021,10.310419965631
"517",36061.6339178514,90977.7522838585,2046.61207854348,7895574.58009857,613.584020611052,8.64666614254208,3338.8515526344,80603398.4114503,15108371969.0114,10.2850413166087
"518",36058.7711167,91213.7658856776,2089.87363056573,7904480.65304322,614.241535710233,8.76107848279327,3344.7072366122,80712526.5033471,15208628572.5187,10.2591120477427
"519",36055.0914269555,91438.8347178541,2132.38165129097,7913290.71432107,615.074032215667,8.87614031329942,3350.08580485731,80820428.6336673,15310486534.1282,10.2327833625126
"520",36050.6524591163,91651.6805304703,2173.38805833764,7921973.58754408,616.099950756773,8.99054498103693,3355.0184890119,80927499.7592945,15411929405.4439,10.2062064643981
"521",36045.5118236807,91851.0250736082,2212.14476932417,7930498.0963242,617.337731962971,9.10298583298224,3359.53652071813,81034134.8371126,15510940738.0701,10.1795325568789
"522",36039.7271311471,92035.59009735,2247.903701869,7938833.06427339,618.805816463679,9.21215621611174,3363.67113161818,81140728.8240055,15605504083.6107,10.1529128434346
